place_id,place_key,geom_source,year,value,numerator,denominator,measure_type,source,sample_n,notes
Middlesbrough,middlesbrough,oecd_fua,2021,1.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK559F
Oxford,oxford,oecd_fua,2021,7.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK560F
Torbay,torbay,oecd_fua,2021,1.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK561F
Preston,preston,oecd_fua,2021,2.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK562F
Norwich,norwich,oecd_fua,2021,5.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK566F
Slough,slough,oecd_fua,2021,2.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK567F
Cheshire West and Chester,cheshire west and chester,oecd_fua,2021,2.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK568F
Ipswich,ipswich,oecd_fua,2021,4.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK569F
Cheltenham,cheltenham,oecd_fua,2021,5.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK571F
Gloucester,gloucester,oecd_fua,2021,4.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK572F
Bracknell Forest,bracknell forest,oecd_fua,2021,2.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK573F
Crawley,crawley,oecd_fua,2021,2.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK576F
Rushmoor,rushmoor,oecd_fua,2021,2.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK580F
Derry & Strabane Local Government District,derry & strabane local government district,oecd_fua,2021,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code UK586F
New York (Greater),new york (greater),oecd_fua,2023,0.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA01F
Los Angeles (Greater),los angeles (greater),oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA02F
Chicago,chicago,oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA03F
Washington (Greater),washington (greater),oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA04F
San Francisco (Greater),san francisco (greater),oecd_fua,2023,1.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA05F
Philadelphia (Greater),philadelphia (greater),oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA06F
Dallas,dallas,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA07F
Houston,houston,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA08F
Miami (Greater),miami (greater),oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA09F
Escambia,escambia,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA100F
Caddo,caddo,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA101F
Tulare,tulare,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA102F
Newport News,newport news,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA103F
York,york,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA104F
Genesee,genesee,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA105F
Jefferson (TX),jefferson (tx),oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA106F
Santa Barbara,santa barbara,oecd_fua,2023,2.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA107F
Lafayette,lafayette,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA108F
Monterey,monterey,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA109F
Atlanta,atlanta,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA10F
Mobile,mobile,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA110F
Berks,berks,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA111F
Cameron,cameron,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA112F
Bell,bell,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA113F
Nueces,nueces,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA114F
Marion (OR),marion (or),oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA115F
Allen,allen,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA116F
Scott,scott,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA117F
Stark,stark,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA118F
Tallahassee,tallahassee,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA119F
Boston,boston,oecd_fua,2023,1.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA11F
Cumberland (NC),cumberland (nc),oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA120F
Lane,lane,oecd_fua,2023,3.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA121F
Winnebago (IL),winnebago (il),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA122F
Chatham,chatham,oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA123F
Vanderburgh,vanderburgh,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA124F
Washtenaw,washtenaw,oecd_fua,2023,1.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA125F
Lubbock,lubbock,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA126F
Madison,madison,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA127F
Marion (FL),marion (fl),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA128F
Peoria,peoria,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA129F
Phoenix,phoenix,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA12F
Collier,collier,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA130F
Luzerne,luzerne,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA131F
Lancaster (NE),lancaster (ne),oecd_fua,2023,0.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA132F
Thurston,thurston,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA133F
Sebastian,sebastian,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA134F
Roanoke,roanoke,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA135F
Muscogee,muscogee,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA136F
Brown,brown,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA137F
Alachua,alachua,oecd_fua,2023,1.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA138F
Larimer,larimer,oecd_fua,2023,2.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA139F
Detroit (Greater),detroit (greater),oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA13F
Boulder,boulder,oecd_fua,2023,4.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA140F
Potter,potter,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA141F
Cumberland (ME),cumberland (me),oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA142F
Erie (PA),erie (pa),oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA143F
St. Lucie,st. lucie,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA144F
Nashville,nashville,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA145F
Atlantic City,atlantic city,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA146F
McLennan,mclennan,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA147F
Durham,durham,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA148F
Lackawanna,lackawanna,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA149F
Seattle,seattle,oecd_fua,2023,1.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA14F
St. Joseph,st. joseph,oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA150F
Santa Cruz,santa cruz,oecd_fua,2023,2.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA151F
Webb,webb,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA152F
Minnehaha,minnehaha,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA153F
Merced,merced,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA154F
Benton (WA),benton (wa),oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA155F
Weld,weld,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA156F
Kalamazoo,kalamazoo,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA157F
Butte,butte,oecd_fua,2023,1.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA158F
Sangamon,sangamon,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA159F
Minneapolis,minneapolis,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA15F
Yakima,yakima,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA160F
Brazos,brazos,oecd_fua,2023,1.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA161F
Tuscaloosa,tuscaloosa,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA162F
Champaign,champaign,oecd_fua,2023,1.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA163F
Linn,linn,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA164F
Lafayette (IN),lafayette (in),oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA165F
Shawnee,shawnee,oecd_fua,2023,0.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA166F
Weber,weber,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA167F
Outagamie,outagamie,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA168F
Cass,cass,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA169F
San Diego,san diego,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA16F
Benton (AR),benton (ar),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA170F
Las Cruces,las cruces,oecd_fua,2023,1.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA171F
Rochester (MN),rochester (mn),oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA172F
Jackson (OR),jackson (or),oecd_fua,2023,0.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA173F
New Hanover,new hanover,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA174F
Whatcom,whatcom,oecd_fua,2023,2.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA175F
Broome,broome,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA176F
Saginaw,saginaw,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA177F
Yuma,yuma,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA178F
Racine,racine,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA179F
St. Louis,st. louis,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA17F
Punta Gorda,punta gorda,oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA180F
Benton (MN),benton (mn),oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA181F
Harrison,harrison,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA182F
McLean,mclean,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA183F
Woodbury,woodbury,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA184F
Tampa-Hernando,tampa-hernando,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA185F
Muskegon,muskegon,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA186F
Johnson,johnson,oecd_fua,2023,1.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA187F
Taylor,taylor,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA188F
Pitt,pitt,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA189F
Denver,denver,oecd_fua,2023,0.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA18F
Winnebago (WI),winnebago (wi),oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA190F
Sutter,sutter,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA191F
Rock,rock,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA192F
Pueblo,pueblo,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA193F
Centre,centre,oecd_fua,2023,2.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA194F
Yellowstone,yellowstone,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA195F
Wichita,wichita,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA196F
Washington (MD),washington (md),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA197F
Mesa,mesa,oecd_fua,2023,1.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA198F
Midland,midland,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA199F
San Antonio,san antonio,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA19F
Ector,ector,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA200F
Comanche,comanche,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA201F
Indian River,indian river,oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA202F
Monroe (IN),monroe (in),oecd_fua,2023,1.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA203F
Napa,napa,oecd_fua,2023,0.9,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA204F
Delaware,delaware,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA205F
Kankakee,kankakee,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA206F
Terrebonne,terrebonne,oecd_fua,2023,0.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA207F
Douglas (KS),douglas (ks),oecd_fua,2023,1.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA208F
Flagler-Daytona Beach,flagler-daytona beach,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA209F
Portland,portland,oecd_fua,2023,1.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA20F
Sumter,sumter,oecd_fua,2023,1.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA210F
Maverick,maverick,oecd_fua,2023,0.0,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA211F
Cincinnati,cincinnati,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA21F
Las Vegas,las vegas,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA22F
Orange,orange,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA23F
Jackson (MO),jackson (mo),oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA24F
Indianapolis,indianapolis,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA25F
Cuyahoga,cuyahoga,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA26F
New Haven,new haven,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA27F
Charlotte,charlotte,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA28F
Sacramento,sacramento,oecd_fua,2023,1.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA29F
Austin,austin,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA30F
Columbus,columbus,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA31F
Milwaukee,milwaukee,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA32F
Jacksonville,jacksonville,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA33F
Salt Lake,salt lake,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA34F
Tampa-Pinellas,tampa-pinellas,oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA35F
Jefferson (KY),jefferson (ky),oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA36F
Memphis,memphis,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA37F
Davidson,davidson,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA38F
Oklahoma,oklahoma,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA39F
Hartford,hartford,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA40F
Pittsburgh,pittsburgh,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA41F
New Orleans,new orleans,oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA42F
Virginia Beach,virginia beach,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA43F
Erie (NY),erie (ny),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA44F
Fresno (Greater),fresno (greater),oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA45F
Richmond (Greater),richmond (greater),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA46F
Wake,wake,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA47F
Jefferson (AL),jefferson (al),oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA48F
Tampa-Hillsborough,tampa-hillsborough,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA49F
Pima,pima,oecd_fua,2023,1.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA50F
Tulsa,tulsa,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA51F
Albany,albany,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA52F
Providence,providence,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA53F
Albuquerque,albuquerque,oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA54F
Douglas (NE),douglas (ne),oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA55F
Rochester (NY),rochester (ny),oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA56F
Kern,kern,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA57F
Ventura,ventura,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA58F
El Paso (TX),el paso (tx),oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA59F
East Baton Rouge,east baton rouge,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA60F
Worcester,worcester,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA61F
Hidalgo,hidalgo,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA62F
Richland,richland,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA63F
Lehigh,lehigh,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA64F
Sarasota,sarasota,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA65F
Montgomery (OH),montgomery (oh),oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA66F
San Joaquin,san joaquin,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA67F
Kent,kent,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA68F
Charleston,charleston,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA69F
Onondaga,onondaga,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA70F
El Paso (CO),el paso (co),oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA71F
Ada,ada,oecd_fua,2023,1.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA72F
Hampden,hampden,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA73F
Lee,lee,oecd_fua,2023,0.7,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA74F
Sedgwick,sedgwick,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA75F
Polk,polk,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA76F
Dauphin,dauphin,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA77F
Lucas,lucas,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA78F
Pulaski,pulaski,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA79F
Dane,dane,oecd_fua,2023,2.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA80F
Brevard,brevard,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA81F
Summit,summit,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA82F
Hamilton (TN),hamilton (tn),oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA83F
Utah,utah,oecd_fua,2023,0.6,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA84F
Lancaster (PA),lancaster (pa),oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA85F
Stanislaus,stanislaus,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA86F
Greene,greene,oecd_fua,2023,0.3,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA87F
Fayette,fayette,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA88F
Spokane,spokane,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA89F
Volusia-Daytona Beach,volusia-daytona beach,oecd_fua,2023,0.5,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA90F
Guilford,guilford,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA91F
Sonoma,sonoma,oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA92F
Forsyth,forsyth,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA93F
Washoe,washoe,oecd_fua,2023,0.4,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA94F
Ingham,ingham,oecd_fua,2023,0.8,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA95F
Montgomery (AL),montgomery (al),oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA96F
Knox,knox,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA97F
Greenville,greenville,oecd_fua,2023,0.2,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA98F
Mahoning,mahoning,oecd_fua,2023,0.1,,employed persons commuting to work,commute_mode_share,oecd_fua,,FUA code USA99F
